gene_id	gene_name	logCPM	logFC	PValue	FDR	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000141564	RPTOR	6.590595313240881	0.1990610258237365	0.44208280837100183	0.8205995482765954	protein_coding	57521	2652.5	58.48570530945647	0.35449637352384683	11440	FALSE
ENSG00000100354	TNRC6B	5.717727269932967	0.20559976616732298	0.44224103497209455	0.8207461106875156	protein_coding	23112	6934.777777777777	45.349526540945	0.3543409622658661	11439	FALSE
ENSG00000160606	TLCD1	3.2503989263922817	0.21399247083609135	0.4422684396816272	0.8207461106875156	protein_coding	116238	703	55.725462304409675	0.35431405082065703	11438	FALSE
ENSG00000141968	VAV1	3.387872306827334	0.2282180320703757	0.44233182988509223	0.8207647652564573	protein_coding	7409	1744.9	55.814086767149995	0.35425180798269773	11437	FALSE
ENSG00000240509	RPL34P18	0.7772237670334329	-0.280172345699144	0.442647827670126	0.8212520824919096	processed_pseudogene	NA	354	44.6327683615819	-0.3539416627742861	4342	FALSE
ENSG00000279457	WASH9P	2.287962526969844	-0.19546452554649063	0.44271260723865197	0.8212732489678574	unprocessed_pseudogene	102723897	1397	61.7036506800286	-0.3538781103314802	4343	FALSE
ENSG00000101049	SGK2	0.6106809531968718	-0.3486935918112103	0.4428069768562135	0.8213492960298232	protein_coding	10110	1259.5714285714287	53.16434161279347	-0.3537855450058621	4344	FALSE
ENSG00000279058	AGAP14P	0.7342013102743143	0.29130879046544994	0.4431211987382607	0.8218330729401417	unprocessed_pseudogene	NA	2060	52.8640776699029	0.3534774729996927	11436	FALSE
ENSG00000112599	GUCA1B	0.5423303622985219	-0.24576208308364897	0.44331010451101527	0.8220843442052908	protein_coding	2979	2270	53.2599118942731	-0.35329236957284343	4345	FALSE
ENSG00000137177	KIF13A	7.196017500844136	-0.19571891690363355	0.44344829396217367	0.8222415167477923	protein_coding	63971	3257.923076923077	46.9884069605459	-0.35315701158427637	4346	FALSE
ENSG00000143436	MRPL9	4.40811804393639	-0.1958063201835762	0.44356209755022086	0.8223154807401933	protein_coding	65005	653	52.248364193234025	-0.3530455714680076	4347	FALSE
ENSG00000231881	AL109615.2	1.636470572455315	0.323647264792842	0.44359506145206296	0.8223154807401933	lncRNA	NA	13640	53.709677419354854	0.3530132975004623	11435	FALSE
ENSG00000128591	FLNC	4.4224551856579435	0.2741216386004294	0.4436814299124662	0.8223765169227932	protein_coding	2318	6266.666666666667	62.249999999999986	0.35292874810408553	11434	FALSE
ENSG00000000457	SCYL3	5.201504636441696	0.20163917603709214	0.4437695326408043	0.8224407525324217	protein_coding	57147	3185.8	43.323498022474716	0.3528425179223671	11433	FALSE
ENSG00000163126	ANKRD23	0.625077678396296	-0.3133156943301013	0.44393238923897776	0.8225597438163983	protein_coding	200539	1870.6666666666667	60.477548111190316	-0.35268316775993425	4348	FALSE
ENSG00000114480	GBE1	3.6225390219576927	0.21246610427358398	0.4439939806448086	0.8225597438163983	protein_coding	2632	1368.8333333333333	39.03567514915377	0.35262291770174214	11432	FALSE
ENSG00000228283	KATNBL1P6	1.3187254662772667	-0.21487818724837854	0.4439941013867302	0.8225597438163983	transcribed_processed_pseudogene	NA	1190.5	36.83326333473334	-0.3526227995975663	4349	FALSE
ENSG00000187239	FNBP1	6.2310239146343465	0.20406857916970678	0.4441265557770236	0.8226836725481781	protein_coding	23048	2496.4444444444443	50.23144027060707	0.3524932581647198	11431	FALSE
ENSG00000180818	HOXC10	1.9589502121864977	0.20704805880369137	0.4441679199070876	0.8226836725481781	protein_coding	3226	947.6	53.14478682988603	0.35245281163726694	11430	FALSE
ENSG00000220267	ACTBP8	0.954764266350223	0.30611330749914467	0.4442707222230246	0.8227750479682154	processed_pseudogene	NA	1108	58.2129963898917	0.3523523061513044	11429	FALSE
ENSG00000213222	TOMM40P4	0.7885136127345839	-0.24559237231343245	0.4443625781435848	0.8228461314649197	processed_pseudogene	NA	1027	62.8042843232717	-0.35226252216604287	4350	FALSE
ENSG00000142765	SYTL1	3.161099018750832	0.40627505409829606	0.44444962758088424	0.8229082985458605	protein_coding	84958	1644.909090909091	64.72311263402233	0.35217745337389683	11428	FALSE
ENSG00000103254	ANTKMT	3.607576631094098	-0.19872557829055384	0.444526226738964	0.8229511040735297	protein_coding	65990	885.875	71.62410046564132	-0.3521026108647485	4351	FALSE
ENSG00000226268	AC135977.1	0.7059536688755438	0.2710684965460017	0.44482319307120044	0.8234018158281766	processed_pseudogene	NA	959	46.2982273201251	0.351812576731208	11427	FALSE
ENSG00000143149	ALDH9A1	5.340771398364336	-0.19635316366690345	0.44492011260476155	0.8234821617467009	protein_coding	223	1108.2	47.91553871142394	-0.351717961534865	4352	FALSE
ENSG00000205002	AARD	2.0940328503289694	-0.26249216962592115	0.44497822224847433	0.8234906655393293	protein_coding	441376	1395.5	48.76388391257613	-0.3516612433758185	4353	FALSE
ENSG00000006611	USH1C	0.5516086294514841	0.4033156174727284	0.4450702005467584	0.8235618381449638	protein_coding	10083	1478	55.60339525156845	0.35157148271444605	11426	FALSE
ENSG00000137312	FLOT1	7.217196045855525	-0.2108054224598758	0.4454558879456032	0.8240580057545617	protein_coding	10211	931.5833333333334	56.30199481170052	-0.3511952962743281	4354	FALSE
ENSG00000175482	POLD4	3.359240687540461	-0.1954641252445304	0.44550517668344025	0.8240580057545617	protein_coding	57804	1045.4166666666667	60.13551215623756	-0.35114724518043805	4355	FALSE
ENSG00000122642	FKBP9	6.649967096426623	-0.20581791656446533	0.4455138151321758	0.8240580057545617	protein_coding	11328	1273.2857142857142	51.63805677100864	-0.3511388241913174	4356	FALSE
ENSG00000223877	RPS8P10	1.1051369972897178	0.25046919595438677	0.4455770806407092	0.8240580057545617	unprocessed_pseudogene	NA	622	50.6430868167203	0.35107715627073294	11425	FALSE
ENSG00000136527	TRA2B	6.922448573792824	-0.22136396480668544	0.4456060999404541	0.8240580057545617	protein_coding	6434	1652.75	41.60868249886553	-0.35104887269889956	4357	FALSE
ENSG00000272636	DOC2B	3.0582376273311187	0.3527711741007597	0.44572987669139674	0.8241878565882256	protein_coding	8447	2352.6666666666665	58.8835364125815	0.3509282547463493	11424	FALSE
ENSG00000123143	PKN1	6.365912140907042	0.20963517652815658	0.44590239843295293	0.824407798520519	protein_coding	5585	1135.4	65.75068991838414	0.35076019164816064	11423	FALSE
ENSG00000018610	CXorf56	4.844830463070831	0.20120401831659646	0.446094987149259	0.8246647840284476	protein_coding	63932	1584.5	46.32376143893974	0.3505726569772745	11422	FALSE
ENSG00000080298	RFX3	3.303689930178594	0.198873527113901	0.4462312069717642	0.8248175150608418	protein_coding	5991	2359.4166666666665	40.0310811288101	0.3504400608076469	11421	FALSE
ENSG00000070371	CLTCL1	0.9115942275261627	0.31782415213778964	0.44633154008839204	0.824834719190481	protein_coding	8218	2637.25	53.1424779599962	0.3503424225872962	11420	FALSE
ENSG00000117395	EBNA1BP2	5.021971509653894	-0.1942850062604816	0.4463477194371676	0.824834719190481	protein_coding	10969	890.2222222222222	49.775336994508244	-0.3503266798626394	4358	FALSE
ENSG00000185504	FAAP100	5.235875381791148	-0.19632250333375412	0.4464027055064921	0.8248372757365394	protein_coding	80233	2031.4285714285713	64.90154711673696	-0.3502731819401469	4359	FALSE
ENSG00000176915	ANKLE2	6.658874996880849	-0.20931483907477977	0.44649273813582757	0.8248895523218528	protein_coding	23141	2613.5833333333335	50.2471064630297	-0.35018560018682393	4360	FALSE
ENSG00000266876	AC104996.2	1.3264027012800166	0.2085989304144204	0.4465860495194536	0.8248895523218528	transcribed_processed_pseudogene	NA	1000	45.7	0.350094847568544	11419	FALSE
ENSG00000166133	RPUSD2	2.9598306337107196	0.1927354854224136	0.4466115352909641	0.8248895523218528	protein_coding	27079	1518	56.45586297760213	0.3500700639593509	11418	FALSE
ENSG00000175548	ALG10B	4.920226239753258	-0.1957823698886536	0.4466566157692828	0.8248895523218528	protein_coding	144245	3542	35.643704121964966	-0.35002622896317703	4361	FALSE
ENSG00000204152	TIMM23B	2.40756024337741	-0.19449562773609022	0.4466990277812581	0.8248895523218528	protein_coding	100652748	1816.25	46.565726083964215	-0.349984992747983	4362	FALSE
ENSG00000183022	TPM3P8	1.3295462035189733	0.1985970724093468	0.4469821154746888	0.8252827028510452	processed_pseudogene	NA	643	47.900466562986	0.34970985339164423	11417	FALSE
ENSG00000234488	RPL27P6	1.28541121317232	0.2375808654202347	0.44701919211485974	0.8252827028510452	processed_pseudogene	NA	406	47.5369458128079	0.3496738306697393	11416	FALSE
ENSG00000244593	AC025062.1	1.3500427330165876	0.2369846318497643	0.4472008371235545	0.8254534278788154	processed_pseudogene	NA	644	50.1552795031056	0.3494973921569638	11415	FALSE
ENSG00000130396	AFDN	7.823358897838439	-0.19530343971774977	0.44722080340828163	0.8254534278788154	protein_coding	4301	3020.5	48.29874644474875	-0.3494780025382659	4363	FALSE
ENSG00000210082	MT-RNR2	14.97366498306614	0.21108765445504618	0.44731492053834243	0.8254534278788154	Mt_rRNA	NA	1559	42.7838357921745	0.34938661535428966	11414	FALSE
ENSG00000204967	PCDHA4	2.8926699370890714	0.19533102295602794	0.4473262370081519	0.8254534278788154	protein_coding	56144	5046	46.821244550138694	0.34937562842315717	11413	FALSE
ENSG00000146426	TIAM2	2.5519919690929216	-0.19586184876506205	0.44762349747681685	0.8257099653173373	protein_coding	26230	2061.15	48.67185794338113	-0.3490871237597057	4364	FALSE
ENSG00000135503	ACVR1B	6.607580373102147	-0.19638142536474826	0.4476273414585552	0.8257099653173373	protein_coding	91	1869.857142857143	53.80090152036059	-0.3490833942573474	4365	FALSE
ENSG00000139946	PELI2	1.1562505869574629	0.3558643170387665	0.44767138307744253	0.8257099653173373	protein_coding	57161	2401	43.9400249895877	0.34904066654748234	11412	FALSE
ENSG00000135205	CCDC146	1.4390664543239198	0.2907735629368753	0.4476798960646312	0.8257099653173373	protein_coding	57639	1226.7777777777778	39.99637713975184	0.3490324080160058	11411	FALSE
ENSG00000119669	IRF2BPL	5.411037508620845	-0.20806280589741988	0.4477634519877753	0.8257651005738119	protein_coding	64207	4166	62.8420547287566	-0.34895135793832965	4366	FALSE
ENSG00000011143	MKS1	3.1521406123778912	-0.20172024329629373	0.4478630324947721	0.8258497716033018	protein_coding	54903	1385.8461538461538	53.496891651865	-0.34885478360601285	4367	FALSE
ENSG00000182492	BGN	8.92265991624748	0.33837568693491676	0.44796953927369815	0.8258971142367719	protein_coding	633	1624.4	60.94557990642699	0.34875151585699704	11410	FALSE
ENSG00000167202	TBC1D2B	5.732498318985318	-0.20442958516357343	0.44799604968380136	0.8258971142367719	protein_coding	23102	1932	52.717391304347835	-0.3487258154842013	4368	FALSE
ENSG00000128228	SDF2L1	4.077597779413187	-0.19602238790584872	0.44821712530787955	0.8259619628594883	protein_coding	23753	713	65.84852734922862	-0.3485115541270888	4369	FALSE
ENSG00000240366	RPL36AP45	2.1933740565544158	0.19650109709045233	0.4482306771990175	0.8259619628594883	processed_pseudogene	NA	318	46.5408805031447	0.3484984233870177	11409	FALSE
ENSG00000224842	AL161908.1	2.327748221118523	-0.24257904386536985	0.44825575933954004	0.8259619628594883	lncRNA	NA	459.3333333333333	53.0478955007257	-0.3484741217695428	4370	FALSE
ENSG00000050165	DKK3	3.212969123111884	-0.22948383114432855	0.44835035354833497	0.8259619628594883	protein_coding	27122	1469.875	51.390424355812556	-0.3483824834403778	4371	FALSE
ENSG00000178460	MCMDC2	0.9545319429657229	-0.2994558910441738	0.44835490227297414	0.8259619628594883	protein_coding	157777	2395	37.31583656427081	-0.34837807734150045	4372	FALSE
ENSG00000122203	KIAA1191	7.254650364591701	-0.20161439528698727	0.4483605206352799	0.8259619628594883	protein_coding	57179	1391.923076923077	50.61066592981488	-0.3483726352052676	4373	FALSE
ENSG00000095485	CWF19L1	4.942298597581034	-0.21275736892799743	0.4484069559220279	0.8259619628594883	protein_coding	55280	1472.5	45.246179966044146	-0.3483276590228225	4374	FALSE
ENSG00000198089	SFI1	5.954567323864105	0.20073828125048815	0.448634925061963	0.8262829714965274	protein_coding	9814	1640.4137931034484	57.29841082989993	0.34810692074125893	11408	FALSE
ENSG00000163820	FYCO1	6.560365906412202	-0.19721629543778346	0.44887117624380907	0.8266181168576977	protein_coding	79443	4605.2	52.62312168852599	-0.3478782814332044	4375	FALSE
ENSG00000136603	SKIL	5.709292867731942	-0.20953364083229828	0.4489243308149064	0.8266181168576977	protein_coding	6498	2344.3	35.90410783602782	-0.347826856054572	4376	FALSE
ENSG00000176055	MBLAC2	2.7329676216495766	-0.19412365871053355	0.4489995728553924	0.8266577443286406	protein_coding	153364	3106.5	42.21793014646707	-0.34775407215176435	4377	FALSE
ENSG00000196267	ZNF836	1.921645507018101	0.20851859416152757	0.4493642581953543	0.8272301956107324	protein_coding	162962	1397	41.95895967549514	0.34740147371891983	11407	FALSE
ENSG00000185187	SIGIRR	5.145086880103908	-0.1957586633130277	0.4494978761165558	0.8273771911102346	protein_coding	59307	918.9090909090909	64.70617332805699	-0.3472723559731088	4378	FALSE
ENSG00000214558	AL365217.1	3.1231429791001983	0.19182745027753526	0.4496378448663109	0.8275358398281057	processed_pseudogene	NA	2436	46.2233169129721	0.3471371424458737	11406	FALSE
ENSG00000124783	SSR1	7.292695618142421	-0.21778868194195694	0.44987262263867	0.8278530584527883	protein_coding	6745	2063.909090909091	42.55825221336387	-0.34691043537128613	4379	FALSE
ENSG00000267153	CTBP2P3	0.7237645113379347	0.33807107766770345	0.449917801393337	0.8278530584527883	processed_pseudogene	NA	1255	56.7330677290837	0.3468668232515223	11405	FALSE
ENSG00000114744	COMMD2	3.0509843539897643	-0.19260236683834317	0.4500094013352172	0.8279022999971944	protein_coding	51122	1126.857142857143	40.54259634888437	-0.34677841310163904	4380	FALSE
ENSG00000145916	RMND5B	5.941772953366406	-0.20842148675025313	0.45015612797866156	0.8279022999971944	protein_coding	64777	2037.0833333333333	55.06647576191451	-0.3466368334252678	4381	FALSE
ENSG00000213228	RPL12P38	2.021431676283546	0.2560346228502026	0.4502253110222315	0.8279022999971944	transcribed_processed_pseudogene	NA	1404.5	47.73940904236384	0.34657009323534077	11404	FALSE
ENSG00000146192	FGD2	1.0690588766339781	0.44595209014892195	0.45023950343090763	0.8279022999971944	protein_coding	221472	2216.909090909091	57.55761502501437	0.3465564032284143	11403	FALSE
ENSG00000184154	LRTOMT	3.750404197384372	0.1970889098591823	0.45025884530837257	0.8279022999971944	protein_coding	220074	1132.7142857142858	51.851851851851855	0.3465377467352276	11402	FALSE
ENSG00000174444	RPL4	8.668027317230445	-0.19721327500227503	0.4502673738417286	0.8279022999971944	protein_coding	6124	990.7058823529412	46.87685548034675	-0.34652952066718734	4382	FALSE
ENSG00000111224	PARP11	2.902307527432103	0.2275009842444296	0.4507017849161674	0.8286020389832718	protein_coding	57097	2785.75	39.97128241945616	0.3461107219873602	11401	FALSE
ENSG00000164713	BRI3	4.1816480612023375	0.19335338064708374	0.4508419560172355	0.8287607238314681	protein_coding	25798	1012.1428571428571	54.89061397318277	0.3459756746603305	11400	FALSE
ENSG00000175084	DES	3.170262741312699	-0.2237519579953917	0.4510282740982437	0.8289303264299459	protein_coding	1674	1042.75	60.249340685686875	-0.3457962321797832	4383	FALSE
ENSG00000231925	TAPBP	8.393659012106713	-0.20042297795040825	0.4510419562774849	0.8289303264299459	protein_coding	6892	1562	60.734101579171984	-0.34578305782872887	4384	FALSE
ENSG00000265681	RPL17	2.69680917495942	-0.23418231714142013	0.4511290860372519	0.8289914468523085	protein_coding	6139	656.7083333333334	45.967895438106716	-0.34569917135439265	4385	FALSE
ENSG00000168795	ZBTB5	3.8436802470056564	-0.20467933706614524	0.4512860066770902	0.8291339987728553	protein_coding	9925	4690	47.5479744136461	-0.34554813272656915	4386	FALSE
ENSG00000188493	C19orf54	3.439238075777325	0.2050023129389822	0.4513144251183673	0.8291339987728553	protein_coding	284325	1214.5	57.57101687937422	0.34552078513886536	11399	FALSE
ENSG00000196449	YRDC	3.1609252618334724	-0.20014259413194602	0.4517212345660585	0.8297583071991261	protein_coding	79693	1848	52.9761904761905	-0.34512949359157086	4387	FALSE
ENSG00000143512	HHIPL2	3.653698259553197	0.32019599739858906	0.45176209369081616	0.8297583071991261	protein_coding	79802	1163.5	50.752041254834545	0.34509021252932043	11398	FALSE
ENSG00000227109	CRIP1P3	1.5002012084316054	0.2754458897489124	0.4518949453575323	0.8299032604322362	processed_pseudogene	NA	220	50.4545454545455	0.34496251641522185	11397	FALSE
ENSG00000162692	VCAM1	0.7312768246756199	0.41486146411399055	0.45219288191486867	0.8300634080974898	protein_coding	7412	2953.5	39.9300265222053	0.34467627827864	11396	FALSE
ENSG00000214908	AL353678.1	1.4974012722843832	0.26228361842411707	0.45220320338682213	0.8300634080974898	processed_pseudogene	NA	741	44.3994601889339	0.3446663654575043	11395	FALSE
ENSG00000272335	AC093297.2	2.6033484485093323	-0.19440689965570307	0.45226260965835996	0.8300634080974898	lncRNA	NA	2517	35.2006356773937	-0.3446093156153006	4388	FALSE
ENSG00000106351	AGFG2	4.1582411962270225	-0.1916017813954494	0.4523094900550605	0.8300634080974898	protein_coding	3268	1970.6	58.91606617273926	-0.34456430008227423	4389	FALSE
ENSG00000132604	TERF2	4.335314230556371	-0.19275924667132552	0.4523460094757239	0.8300634080974898	protein_coding	7014	995.5	49.82420894023105	-0.34452923660696616	4390	FALSE
ENSG00000112659	CUL9	5.495436106083988	-0.19456412497373593	0.45237892259459417	0.8300634080974898	protein_coding	23113	2221.777777777778	57.98909781956391	-0.34449763808368644	4391	FALSE
ENSG00000238172	RPS2P35	0.5858652325215691	0.3991045769014282	0.4523802391326375	0.8300634080974898	processed_pseudogene	NA	897	60.8695652173913	0.3444963741778171	11394	FALSE
ENSG00000247572	CKMT2-AS1	2.1369793668553205	-0.24772746649694757	0.45241368623041633	0.8300634080974898	lncRNA	100131067	1634.2142857142858	46.3612920145111	-0.344464265452061	4392	FALSE
